COD_BASE;COD_VER_EXEC;COD_CUBE;DATA_EXEC;CUBE_START_TIME;CUBE_END_TIME;SELECT_TIME;WRITE_TIME;TOTAL_TIME;TUPLAS_GRAVADAS;VALORES_GRAVADOS;REGISTROS_SELECIONADOS
1;8;0003;2024-01-31 00:00;2025-01-06 05:22:14;2025-01-06 05:22:53;22,67;15,11;37,79;861374;8613740;6410265
1;8;0000;2024-01-31 00:00;2025-01-06 05:21:36;2025-01-06 05:22:53;44,50;29,67;74,17;1243284;12432840;19230795
1;9;0001;2024-02-04 00:00;2025-01-06 05:22:55;2025-01-06 05:23:07;6,74;4,50;11,24;41000;410000;6422908
1;9;0002;2024-02-04 00:00;2025-01-06 05:23:07;2025-01-06 05:23:28;11,82;7,88;19,70;340779;3407790;6422908
1;9;0003;2024-02-04 00:00;2025-01-06 05:23:28;2025-01-06 05:24:04;21,37;14,25;35,62;860991;8609910;6422908
1;9;0000;2024-02-04 00:00;2025-01-06 05:22:55;2025-01-06 05:24:04;39,93;26,62;66,55;1242770;12427700;19268724
1;10;0001;2024-02-08 00:00;2025-01-06 05:24:06;2025-01-06 05:24:18;6,71;4,47;11,19;40991;409910;6435551
1;10;0002;2024-02-08 00:00;2025-01-06 05:24:19;2025-01-06 05:24:39;11,82;7,88;19,70;340654;3406540;6435551
1;10;0003;2024-02-08 00:00;2025-01-06 05:24:39;2025-01-06 05:25:15;21,14;14,10;35,24;860569;8605690;6435551
1;10;0000;2024-02-08 00:00;2025-01-06 05:24:06;2025-01-06 05:25:15;39,67;26,45;66,12;1242214;12422140;19306653
1;11;0001;2024-02-12 00:00;2025-01-06 05:25:17;2025-01-06 05:25:29;6,81;4,54;11,36;40985;409850;6448194
1;11;0002;2024-02-12 00:00;2025-01-06 05:25:29;2025-01-06 05:25:50;12,01;8,01;20,02;340504;3405040;6448194
1;11;0003;2024-02-12 00:00;2025-01-06 05:25:50;2025-01-06 05:26:27;21,32;14,21;35,53;860187;8601870;6448194
1;11;0000;2024-02-12 00:00;2025-01-06 05:25:17;2025-01-06 05:26:27;40,14;26,76;66,90;1241676;12416760;19344582
1;12;0001;2024-02-16 00:00;2025-01-06 05:26:29;2025-01-06 05:26:41;6,82;4,55;11,36;40978;409780;6460837
1;12;0002;2024-02-16 00:00;2025-01-06 05:26:41;2025-01-06 05:27:02;12,03;8,02;20,05;340384;3403840;6460837
1;12;0003;2024-02-16 00:00;2025-01-06 05:27:02;2025-01-06 05:27:39;21,54;14,36;35,90;859759;8597590;6460837
1;12;0000;2024-02-16 00:00;2025-01-06 05:26:29;2025-01-06 05:27:39;40,39;26,92;67,31;1241121;12411210;19382511
1;13;0001;2024-02-20 00:00;2025-01-06 05:27:41;2025-01-06 05:27:53;6,68;4,45;11,13;40967;409670;6473480
1;13;0002;2024-02-20 00:00;2025-01-06 05:27:53;2025-01-06 05:28:14;12,32;8,22;20,54;340247;3402470;6473480
1;13;0003;2024-02-20 00:00;2025-01-06 05:28:14;2025-01-06 05:28:51;21,46;14,31;35,77;859373;8593730;6473480
1;13;0000;2024-02-20 00:00;2025-01-06 05:27:41;2025-01-06 05:28:51;40,47;26,98;67,45;1240587;12405870;19420440
1;14;0001;2024-02-24 00:00;2025-01-06 05:28:53;2025-01-06 05:29:05;6,79;4,52;11,31;40963;409630;6486123
1;14;0002;2024-02-24 00:00;2025-01-06 05:29:05;2025-01-06 05:29:26;12,11;8,08;20,19;340115;3401150;6486123
1;14;0003;2024-02-24 00:00;2025-01-06 05:29:26;2025-01-06 05:30:02;21,16;14,11;35,27;858980;8589800;6486123
1;14;0000;2024-02-24 00:00;2025-01-06 05:28:53;2025-01-06 05:30:02;40,06;26,71;66,77;1240058;12400580;19458369
1;15;0001;2024-02-28 00:00;2025-01-06 05:30:04;2025-01-06 05:30:16;6,71;4,47;11,18;40959;409590;6498766
1;15;0002;2024-02-28 00:00;2025-01-06 05:30:16;2025-01-06 05:30:37;11,90;7,93;19,83;339988;3399880;6498766
1;15;0003;2024-02-28 00:00;2025-01-06 05:30:37;2025-01-06 05:31:15;22,47;14,98;37,45;858558;8585580;6498766
1;15;0000;2024-02-28 00:00;2025-01-06 05:30:04;2025-01-06 05:31:15;41,08;27,38;68,46;1239505;12395050;19496298
1;16;0001;2024-03-03 00:00;2025-01-06 05:31:16;2025-01-06 05:31:29;6,88;4,58;11,46;40952;409520;6511409
1;16;0002;2024-03-03 00:00;2025-01-06 05:31:29;2025-01-06 05:31:51;12,80;8,53;21,34;339863;3398630;6511409
1;16;0003;2024-03-03 00:00;2025-01-06 05:31:51;2025-01-06 05:32:30;22,96;15,31;38,27;858176;8581760;6511409
1;16;0000;2024-03-03 00:00;2025-01-06 05:31:16;2025-01-06 05:32:30;42,64;28,43;71,07;1238991;12389910;19534227
1;17;0001;2024-03-07 00:00;2025-01-06 05:32:32;2025-01-06 05:32:44;6,72;4,48;11,20;40942;409420;6524053
1;17;0002;2024-03-07 00:00;2025-01-06 05:32:44;2025-01-06 05:33:05;12,03;8,02;20,05;339733;3397330;6524053
1;17;0003;2024-03-07 00:00;2025-01-06 05:33:05;2025-01-06 05:33:44;22,58;15,05;37,63;857759;8577590;6524053
1;17;0000;2024-03-07 00:00;2025-01-06 05:32:32;2025-01-06 05:33:44;41,33;27,55;68,88;1238434;12384340;19572159
1;18;0001;2024-03-11 00:00;2025-01-06 05:33:46;2025-01-06 05:33:58;6,97;4,65;11,61;40938;409380;6536697
1;18;0002;2024-03-11 00:00;2025-01-06 05:33:58;2025-01-06 05:34:20;12,31;8,20;20,51;339603;3396030;6536697
1;18;0003;2024-03-11 00:00;2025-01-06 05:34:20;2025-01-06 05:34:56;21,31;14,21;35,52;857355;8573550;6536697
1;18;0000;2024-03-11 00:00;2025-01-06 05:33:46;2025-01-06 05:34:56;40,59;27,06;67,65;1237896;12378960;19610091
1;19;0001;2024-03-15 00:00;2025-01-06 05:34:58;2025-01-06 05:35:11;6,82;4,54;11,36;40925;409250;6549341
1;19;0002;2024-03-15 00:00;2025-01-06 05:35:11;2025-01-06 05:35:33;12,67;8,44;21,11;339491;3394910;6549341
1;19;0003;2024-03-15 00:00;2025-01-06 05:35:33;2025-01-06 05:36:12;23,18;15,45;38,64;856937;8569370;6549341
1;19;0000;2024-03-15 00:00;2025-01-06 05:34:58;2025-01-06 05:36:12;42,67;28,44;71,11;1237353;12373530;19648023
1;20;0001;2024-03-19 00:00;2025-01-06 05:36:15;2025-01-06 05:36:27;6,82;4,55;11,37;40921;409210;6561985
1;20;0002;2024-03-19 00:00;2025-01-06 05:36:27;2025-01-06 05:36:48;12,12;8,08;20,20;339374;3393740;6561985
1;20;0003;2024-03-19 00:00;2025-01-06 05:36:48;2025-01-06 05:37:29;23,74;15,83;39,57;856530;8565300;6561985
1;20;0000;2024-03-19 00:00;2025-01-06 05:36:15;2025-01-06 05:37:29;42,68;28,45;71,14;1236825;12368250;19685955
1;21;0001;2024-03-23 00:00;2025-01-06 05:37:31;2025-01-06 05:37:43;7,04;4,69;11,74;40915;409150;6574629
1;21;0002;2024-03-23 00:00;2025-01-06 05:37:43;2025-01-06 05:38:04;12,06;8,04;20,10;339250;3392500;6574629
1;21;0003;2024-03-23 00:00;2025-01-06 05:38:05;2025-01-06 05:38:41;21,50;14,34;35,84;856131;8561310;6574629
1;21;0000;2024-03-23 00:00;2025-01-06 05:37:31;2025-01-06 05:38:41;40,61;27,07;67,68;1236296;12362960;19723887
2;1;0001;2024-01-03 00:00;2025-01-06 05:38:44;2025-01-06 05:38:59;8,67;5,78;14,45;41036;410360;6321759
2;1;0002;2024-01-03 00:00;2025-01-06 05:38:59;2025-01-06 05:39:23;13,34;8,90;22,24;342024;3420240;6321759
2;1;0003;2024-01-03 00:00;2025-01-06 05:39:23;2025-01-06 05:40:00;22,03;14,69;36,72;863982;8639820;6321759
2;1;0000;2024-01-03 00:00;2025-01-06 05:38:44;2025-01-06 05:40:00;44,05;29,36;73,41;1247042;12470420;18965277
2;2;0001;2024-01-07 00:00;2025-01-06 05:40:01;2025-01-06 05:40:15;7,81;5,21;13,02;41028;410280;6334403
2;2;0002;2024-01-07 00:00;2025-01-06 05:40:15;2025-01-06 05:40:37;12,26;8,18;20,44;341915;3419150;6334403
2;2;0003;2024-01-07 00:00;2025-01-06 05:40:37;2025-01-06 05:41:14;21,94;14,63;36,57;863606;8636060;6334403
2;2;0000;2024-01-07 00:00;2025-01-06 05:40:01;2025-01-06 05:41:14;42,02;28,01;70,03;1246549;12465490;19003209
2;3;0001;2024-01-11 00:00;2025-01-06 05:41:16;2025-01-06 05:41:30;7,79;5,19;12,98;41026;410260;6347047
2;3;0002;2024-01-11 00:00;2025-01-06 05:41:30;2025-01-06 05:41:51;12,07;8,05;20,11;341766;3417660;6347047
2;3;0003;2024-01-11 00:00;2025-01-06 05:41:51;2025-01-06 05:42:30;23,14;15,43;38,57;863184;8631840;6347047
2;3;0000;2024-01-11 00:00;2025-01-06 05:41:16;2025-01-06 05:42:30;43,00;28,67;71,66;1245976;12459760;19041141
2;4;0001;2024-01-15 00:00;2025-01-06 05:42:32;2025-01-06 05:42:48;8,81;5,87;14,68;41023;410230;6359691
2;4;0002;2024-01-15 00:00;2025-01-06 05:42:48;2025-01-06 05:43:11;13,63;9,09;22,72;341648;3416480;6359691
2;4;0003;2024-01-15 00:00;2025-01-06 05:43:12;2025-01-06 05:43:51;22,93;15,29;38,21;862782;8627820;6359691
2;4;0000;2024-01-15 00:00;2025-01-06 05:42:32;2025-01-06 05:43:51;45,37;30,25;75,62;1245453;12454530;19079073
2;5;0001;2024-01-19 00:00;2025-01-06 05:43:53;2025-01-06 05:44:08;8,18;5,45;13,63;41013;410130;6372335
2;5;0002;2024-01-19 00:00;2025-01-06 05:44:08;2025-01-06 05:44:29;12,28;8,18;20,46;341514;3415140;6372335
2;5;0003;2024-01-19 00:00;2025-01-06 05:44:30;2025-01-06 05:45:06;21,38;14,25;35,63;862386;8623860;6372335
2;5;0000;2024-01-19 00:00;2025-01-06 05:43:53;2025-01-06 05:45:06;41,84;27,89;69,73;1244913;12449130;19117005
2;6;0001;2024-01-23 00:00;2025-01-06 05:45:08;2025-01-06 05:45:22;7,66;5,11;12,77;41008;410080;6384979
2;6;0002;2024-01-23 00:00;2025-01-06 05:45:22;2025-01-06 05:45:42;12,03;8,02;20,05;341383;3413830;6384979
2;6;0003;2024-01-23 00:00;2025-01-06 05:45:43;2025-01-06 05:46:19;21,55;14,37;35,92;861985;8619850;6384979
2;6;0000;2024-01-23 00:00;2025-01-06 05:45:08;2025-01-06 05:46:19;41,25;27,50;68,75;1244376;12443760;19154937
2;7;0001;2024-01-27 00:00;2025-01-06 05:46:21;2025-01-06 05:46:35;7,88;5,25;13,13;41000;410000;6397622
2;7;0002;2024-01-27 00:00;2025-01-06 05:46:35;2025-01-06 05:46:57;12,24;8,16;20,39;341260;3412600;6397622
2;7;0003;2024-01-27 00:00;2025-01-06 05:46:57;2025-01-06 05:47:34;21,98;14,65;36,63;861574;8615740;6397622
2;7;0000;2024-01-27 00:00;2025-01-06 05:46:21;2025-01-06 05:47:34;42,09;28,06;70,15;1243834;12438340;19192866
2;8;0001;2024-01-31 00:00;2025-01-06 05:47:36;2025-01-06 05:47:50;7,77;5,18;12,95;40991;409910;6410265
2;8;0002;2024-01-31 00:00;2025-01-06 05:47:50;2025-01-06 05:48:12;12,40;8,27;20,67;341141;3411410;6410265
2;8;0003;2024-01-31 00:00;2025-01-06 05:48:12;2025-01-06 05:48:49;21,83;14,55;36,39;861176;8611760;6410265
2;8;0000;2024-01-31 00:00;2025-01-06 05:47:36;2025-01-06 05:48:49;42,00;28,00;70,00;1243308;12433080;19230795
2;9;0001;2024-02-04 00:00;2025-01-06 05:48:51;2025-01-06 05:49:05;7,79;5,19;12,98;40987;409870;6422908
2;9;0002;2024-02-04 00:00;2025-01-06 05:49:05;2025-01-06 05:49:26;12,03;8,02;20,05;341023;3410230;6422908
2;9;0003;2024-02-04 00:00;2025-01-06 05:49:26;2025-01-06 05:50:04;22,29;14,86;37,15;860788;8607880;6422908
2;9;0000;2024-02-04 00:00;2025-01-06 05:48:51;2025-01-06 05:50:04;42,10;28,07;70,17;1242798;12427980;19268724
2;10;0001;2024-02-08 00:00;2025-01-06 05:50:06;2025-01-06 05:50:19;7,67;5,12;12,79;40978;409780;6435551
2;10;0002;2024-02-08 00:00;2025-01-06 05:50:19;2025-01-06 05:50:40;11,93;7,95;19,88;340919;3409190;6435551
2;10;0003;2024-02-08 00:00;2025-01-06 05:50:40;2025-01-06 05:51:18;22,01;14,67;36,68;860390;8603900;6435551
2;10;0000;2024-02-08 00:00;2025-01-06 05:50:06;2025-01-06 05:51:18;41,61;27,74;69,35;1242287;12422870;19306653
2;11;0001;2024-02-12 00:00;2025-01-06 05:51:19;2025-01-06 05:51:33;7,75;5,17;12,92;40973;409730;6448194
2;11;0002;2024-02-12 00:00;2025-01-06 05:51:33;2025-01-06 05:51:54;11,96;7,98;19,94;340805;3408050;6448194
2;11;0003;2024-02-12 00:00;2025-01-06 05:51:54;2025-01-06 05:52:32;22,26;14,84;37,10;859992;8599920;6448194
2;11;0000;2024-02-12 00:00;2025-01-06 05:51:19;2025-01-06 05:52:32;41,98;27,99;69,96;1241770;12417700;19344582
2;12;0001;2024-02-16 00:00;2025-01-06 05:52:34;2025-01-06 05:52:48;7,88;5,25;13,13;40965;409650;6460837
2;12;0002;2024-02-16 00:00;2025-01-06 05:52:48;2025-01-06 05:53:09;12,30;8,20;20,50;340696;3406960;6460837
2;12;0003;2024-02-16 00:00;2025-01-06 05:53:09;2025-01-06 05:53:46;21,66;14,44;36,10;859608;8596080;6460837
2;12;0000;2024-02-16 00:00;2025-01-06 05:52:34;2025-01-06 05:53:46;41,84;27,89;69,74;1241269;12412690;19382511
2;13;0001;2024-02-20 00:00;2025-01-06 05:53:48;2025-01-06 05:54:02;7,69;5,13;12,81;40960;409600;6473480
2;13;0002;2024-02-20 00:00;2025-01-06 05:54:02;2025-01-06 05:54:23;11,94;7,96;19,90;340588;3405880;6473480
2;13;0003;2024-02-20 00:00;2025-01-06 05:54:23;2025-01-06 05:54:59;21,07;14,05;35,12;859153;8591530;6473480
2;13;0000;2024-02-20 00:00;2025-01-06 05:53:48;2025-01-06 05:54:59;40,70;27,13;67,83;1240701;12407010;19420440
