COD_BASE;COD_VER_EXEC;COD_CUBE;DATA_EXEC;CUBE_START_TIME;CUBE_END_TIME;SELECT_TIME;WRITE_TIME;TOTAL_TIME;TUPLAS_GRAVADAS;VALORES_GRAVADOS;REGISTROS_SELECIONADOS
1;12;0001;2024-02-16 00:00;2025-01-07 03:12:31;2025-01-07 03:12:42;5,97;3,98;9,95;24913;249130;1112642
1;12;0002;2024-02-16 00:00;2025-01-07 03:12:42;2025-01-07 03:13:10;15,49;10,33;25,82;124589;1245890;1112642
1;12;0003;2024-02-16 00:00;2025-01-07 03:13:10;2025-01-07 03:13:55;26,48;17,65;44,13;246712;2467120;1112642
1;12;0000;2024-02-16 00:00;2025-01-07 03:12:31;2025-01-07 03:13:55;47,94;31,96;79,90;396214;3962140;3337926
1;13;0001;2024-02-20 00:00;2025-01-07 03:13:56;2025-01-07 03:14:08;6,63;4,42;11,05;25483;254830;1213789
1;13;0002;2024-02-20 00:00;2025-01-07 03:14:08;2025-01-07 03:14:35;15,15;10,10;25,24;130371;1303710;1213789
1;13;0003;2024-02-20 00:00;2025-01-07 03:14:35;2025-01-07 03:15:19;25,81;17,21;43,02;261300;2613000;1213789
1;13;0000;2024-02-20 00:00;2025-01-07 03:13:56;2025-01-07 03:15:19;47,59;31,72;79,31;417154;4171540;3641367
1;14;0001;2024-02-24 00:00;2025-01-07 03:15:20;2025-01-07 03:15:32;6,49;4,33;10,82;26038;260380;1314936
1;14;0002;2024-02-24 00:00;2025-01-07 03:15:32;2025-01-07 03:15:59;15,37;10,25;25,62;135939;1359390;1314936
1;14;0003;2024-02-24 00:00;2025-01-07 03:15:59;2025-01-07 03:16:36;21,18;14,12;35,30;275463;2754630;1314936
1;14;0000;2024-02-24 00:00;2025-01-07 03:15:20;2025-01-07 03:16:36;43,05;28,70;71,75;437440;4374400;3944808
1;15;0001;2024-02-28 00:00;2025-01-07 03:16:37;2025-01-07 03:16:50;7,26;4,84;12,10;26599;265990;1416083
1;15;0002;2024-02-28 00:00;2025-01-07 03:16:50;2025-01-07 03:17:18;16,09;10,73;26,81;141463;1414630;1416083
1;15;0003;2024-02-28 00:00;2025-01-07 03:17:18;2025-01-07 03:17:57;22,55;15,03;37,58;289041;2890410;1416083
1;15;0000;2024-02-28 00:00;2025-01-07 03:16:37;2025-01-07 03:17:57;45,90;30,60;76,50;457103;4571030;4248249
1;16;0001;2024-03-03 00:00;2025-01-07 03:17:58;2025-01-07 03:18:11;7,23;4,82;12,05;27071;270710;1517230
1;16;0002;2024-03-03 00:00;2025-01-07 03:18:11;2025-01-07 03:18:41;17,02;11,34;28,36;146588;1465880;1517230
1;16;0003;2024-03-03 00:00;2025-01-07 03:18:41;2025-01-07 03:19:23;24,38;16,25;40,63;301946;3019460;1517230
1;16;0000;2024-03-03 00:00;2025-01-07 03:17:58;2025-01-07 03:19:23;48,63;32,42;81,05;475605;4756050;4551690
1;17;0001;2024-03-07 00:00;2025-01-07 03:19:24;2025-01-07 03:19:38;7,40;4,93;12,33;27527;275270;1618376
1;17;0002;2024-03-07 00:00;2025-01-07 03:19:38;2025-01-07 03:20:09;17,94;11,96;29,91;151573;1515730;1618376
1;17;0003;2024-03-07 00:00;2025-01-07 03:20:09;2025-01-07 03:20:53;25,40;16,93;42,34;314690;3146900;1618376
1;17;0000;2024-03-07 00:00;2025-01-07 03:19:24;2025-01-07 03:20:53;50,75;33,83;84,58;493790;4937900;4855128
1;18;0001;2024-03-11 00:00;2025-01-07 03:20:54;2025-01-07 03:21:08;7,73;5,15;12,88;27944;279440;1719522
1;18;0002;2024-03-11 00:00;2025-01-07 03:21:08;2025-01-07 03:21:42;19,62;13,08;32,70;156285;1562850;1719522
1;18;0003;2024-03-11 00:00;2025-01-07 03:21:42;2025-01-07 03:22:29;27,41;18,27;45,69;326947;3269470;1719522
1;18;0000;2024-03-11 00:00;2025-01-07 03:20:54;2025-01-07 03:22:29;54,76;36,50;91,26;511176;5111760;5158566
1;19;0001;2024-03-15 00:00;2025-01-07 03:22:30;2025-01-07 03:22:45;8,02;5,34;13,36;28375;283750;1820668
1;19;0002;2024-03-15 00:00;2025-01-07 03:22:45;2025-01-07 03:23:21;20,90;13,94;34,84;160794;1607940;1820668
1;19;0003;2024-03-15 00:00;2025-01-07 03:23:21;2025-01-07 03:24:11;29,13;19,42;48,55;338741;3387410;1820668
1;19;0000;2024-03-15 00:00;2025-01-07 03:22:30;2025-01-07 03:24:11;58,05;38,70;96,75;527910;5279100;5462004
1;20;0001;2024-03-19 00:00;2025-01-07 03:24:13;2025-01-07 03:24:27;8,06;5,38;13,44;28775;287750;1921814
1;20;0002;2024-03-19 00:00;2025-01-07 03:24:27;2025-01-07 03:25:06;22,19;14,80;36,99;165268;1652680;1921814
1;20;0003;2024-03-19 00:00;2025-01-07 03:25:06;2025-01-07 03:25:57;30,07;20,04;50,11;350344;3503440;1921814
1;20;0000;2024-03-19 00:00;2025-01-07 03:24:13;2025-01-07 03:25:57;60,32;40,22;100,54;544387;5443870;5765442
1;21;0001;2024-03-23 00:00;2025-01-07 03:25:59;2025-01-07 03:26:14;8,67;5,78;14,46;29142;291420;2022960
1;21;0002;2024-03-23 00:00;2025-01-07 03:26:14;2025-01-07 03:26:54;23,09;15,39;38,48;169539;1695390;2022960
1;21;0003;2024-03-23 00:00;2025-01-07 03:26:55;2025-01-07 03:27:48;31,05;20,70;51,76;361480;3614800;2022960
